Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
12829,14711476,"Shaik zakeer","2025-11-12 00:06:51",0.76555,1,shaikzakeer123
12830,14711578,"G M Ramya ","2025-11-12 00:50:03",0.76555,1,gmramya
12831,14711697,DkRuban,"2025-11-12 01:27:05",0.76555,1,rubandk
12832,14711795,"Poddukuri Akshay Reddy","2025-11-12 01:58:38",0.76555,1,poddukuriakshayreddy
12833,14711890,"Joel saji","2025-11-12 02:24:40",0.76555,1,joel2009
12834,13692032,"ryosuke shimokura","2025-11-14 08:13:11",0.76555,17,ryosukeshimokura
12835,14712339,"Salil Saifuddin","2025-11-12 04:24:19",0.76555,2,salilsaifuddin
12836,14678943,ayumutyna,"2025-11-12 05:39:46",0.76555,6,ayumutyna
12837,14712702,"bhargav banoth","2025-11-12 05:31:03",0.76555,1,bhargavbanoth
12838,14713512,"CSC ACADEMY HOSUR","2025-11-12 07:25:20",0.76555,2,cscacademyhosur
12839,14713560,kylece666,"2025-11-12 07:33:15",0.76555,1,kylece666
12840,14331499,"Lakshmi Kanth V","2025-11-12 07:47:58",0.76555,1,lakshmikanthv0007
12841,14713542,"Primal Primal","2025-11-12 07:51:16",0.76555,1,primalprimal
12842,14713881,"Meshaki Makala","2025-11-12 15:30:52",0.76555,2,meshakimakala
12843,14713547,mdashif999,"2025-11-12 08:43:48",0.76555,1,mdashif999
12844,13896273,haoduoyu,"2025-11-12 09:20:53",0.76555,3,haoduoyu
12845,14714075,nabilera1@naver.com,"2025-11-12 08:59:50",0.76555,1,nabilera1navercom
12846,14714218,"Annepu Uday Kumar","2025-11-12 09:29:37",0.76555,1,udaykumarannepu
12847,14714314,"design. renji","2025-11-12 09:53:08",0.76555,1,designrenji
12848,14714431,"Nomusa Erlwanger","2025-11-12 10:10:26",0.76555,1,nomusae
12849,14714203,"minju #2","2025-11-12 10:36:42",0.76555,1,novaknowsdata
12850,14714623,"Harsh Methwani","2025-11-12 10:51:13",0.76555,1,methwaniharsh
12851,14714563,"Bharath Burji","2025-11-12 11:27:19",0.76555,3,bharathburji
12852,13053069,"Dima Turutin","2025-11-12 11:35:58",0.76555,1,dimaturutin
12853,14714871,"Gajjela Vasudev","2025-11-12 11:40:02",0.76555,1,gajjelavasudev
12854,14714973,"hashim Razi kolothumthodi","2025-11-12 11:59:44",0.76555,2,hashimmhrkt
12855,14715131,"Theerty Bindal","2025-11-12 12:23:47",0.76555,1,theertybindal
12856,14715378,"Artem Saakov","2025-11-15 16:46:31",0.76555,5,artemsaakov
12857,14715442,"Netra Kumbhare","2025-11-12 13:11:18",0.76555,1,netrakumbhare
12858,14715467,"Niranjan Kumar #2","2025-11-12 13:14:54",0.76555,1,niranjankumar1325
12859,14715474,"SHRIKANTH hadapad","2025-11-12 13:18:13",0.76555,1,shrikanthhadapad
12860,14715735,"Hegza Comp","2025-11-12 13:47:58",0.76555,1,hegzacomp
12861,14715997,"Kavitha GM","2025-11-12 14:38:08",0.76555,2,kavivenkatesh25
12862,14716068,"Ananthu Krishna","2025-11-12 14:45:45",0.76555,1,ananthukrishna2009
12863,14716393," Siji Thomas1987","2025-11-12 15:47:31",0.76555,1,sijithomas1987
12864,14716691,"Priyanka #20","2025-11-12 16:27:02",0.76555,1,charmgirl
12865,14717125,"SANJAY P","2025-11-12 17:44:56",0.76555,1,sanjayp42
12866,14717301,"Michael Moldawski","2025-11-13 16:19:06",0.76555,2,itmoldo1
12867,14717322,"Harsh Kumar #18","2025-11-12 18:23:51",0.76555,1,harshkumar002
12868,14717618,Kushagragaur11,"2025-11-12 19:01:28",0.76555,1,kushagragaur11
12869,14717857,"Angelina Tempestelli","2025-11-13 17:15:49",0.76555,4,angelinatempestelli
12870,14717902,lavaman,"2025-11-12 19:43:32",0.76555,1,lavaman
12871,14717929,"Loganathan N","2025-11-12 19:50:26",0.76555,2,loganathan2001
12872,14076533,"Kirill Repin","2025-11-12 21:10:24",0.76555,2,kirillrepin
12873,14719967,"Vishnu S","2025-11-13 02:45:52",0.76555,1,vishnus1999
12874,14720995,"Evelyn Q","2025-11-13 04:24:54",0.76555,1,evelynq111
12875,14721550,"Ahmad Jarrul Khoir Hibatullah","2025-11-13 05:30:07",0.76555,3,arul101003
12876,14367177,"Kang hogeon","2025-11-13 05:32:30",0.76555,1,kanghogeon
12877,14721830,josepheeee,"2025-11-13 05:35:48",0.76555,1,josepheeee
12878,14722164,"Mayank Tripathi #4","2025-11-13 06:10:17",0.76555,1,mayanktripathi077
12879,14723404,"Aadesh Upadhaya","2025-11-13 17:26:39",0.76555,2,aadeshupadhaya
12880,14723748,aryannaik708,"2025-11-16 11:47:37",0.76555,4,aryannaik708
12881,14724132,"Aruna chalam","2025-11-13 09:59:38",0.76555,2,arunachalamgojo08
12882,14724253,hanishakohli,"2025-11-20 10:10:40",0.76555,2,hanishakohli
12883,14718320,MazinRoshdy,"2025-11-13 11:42:24",0.76555,7,mazinroshdy
12884,14724348,"Анель Мұратбек","2025-11-13 10:27:02",0.76555,1,s000112583
12885,14725036,chnyon,"2025-11-16 11:44:16",0.76555,16,chnyon
12886,14725928,"CYBER CELL 42-7","2025-11-13 14:04:41",0.76555,2,cybercell427
12887,14726141,Dev427Sri,"2025-11-13 14:27:13",0.76555,1,dev427sri
12888,14726473,"Danielle Lesin","2025-11-13 21:53:04",0.76555,9,ladyfaye
12889,14727031,"Akash Bethe","2025-11-13 16:21:16",0.76555,1,akashbethe
12890,14726933,TenHearts,"2025-11-17 05:55:32",0.76555,3,tenhearts
12891,14728440,Alexa86,"2025-11-13 20:07:27",0.76555,1,alexa86
12892,14728889,"Ahmed Rahil","2025-11-13 21:31:11",0.76555,1,ahmrahil
12893,14729434,"Annika Swallen","2025-11-13 23:48:51",0.76555,1,annikaswallen
12894,14677462,"shells seal","2025-11-14 00:17:25",0.76555,5,shellsseal
12895,2473236,"mike shih","2025-11-14 02:01:22",0.76555,1,afish128
12896,14730439,"pointed points","2025-11-14 03:12:02",0.76555,1,pointedpoints
12897,14731739,rrc0425260,"2025-11-14 06:45:18",0.76555,1,rrc0425260
12898,14732055,Lakshmi_prasanna72073,"2025-11-14 07:32:13",0.76555,1,lakshmiprasanna72073
12899,14732703,"Hamid Bahrami","2025-11-14 09:24:42",0.76555,1,hamidbahrami42
12900,14735187,"Jakub Kowalczyk #2","2025-11-14 16:22:20",0.76555,1,jkowalczyk08
12901,14735200,"Sheldon Kahi","2025-11-14 16:29:01",0.76555,2,sheldonkahi
12902,14735404,"Nagella Vasavi Sai Sri Lakshmi","2025-11-14 16:55:09",0.76555,1,nagellavasavi
12903,14735582,"Swati Ambade","2025-11-14 17:31:15",0.76555,1,swatiambade
12904,14735865,RushabhJain06,"2025-11-14 18:54:00",0.76555,6,rushabhjain06
12905,14736252,"John Okunade","2025-11-14 19:37:23",0.76555,3,johnokunade
12906,14644627,HeadTwerp,"2025-11-14 20:25:21",0.76555,8,headtwerp
12907,14736414,"Shreya Roy","2025-11-14 20:15:07",0.76555,1,shreyaroy94
12908,14738096,"Aj Mast","2025-11-15 01:11:22",0.76555,3,ajmast
12909,14739151,"Shin Tigerjet","2025-11-15 02:49:11",0.76555,1,shintigerjet
12910,14739233,"carlos lavernia","2025-11-15 03:22:46",0.76555,7,carloslavernia
12911,14739683,"Ratnali Anil Pawar","2025-11-15 04:20:26",0.76555,2,syanratnalianilpawar
12912,14740071,"Atharva Patil #2","2025-11-15 04:02:52",0.76555,1,aanushpati
12913,14740714,maxyoon,"2025-11-15 04:50:51",0.76555,1,maxyoon
12914,14740825,Sangavi,"2025-11-15 04:59:07",0.76555,2,msangu
12915,14743200,"Raman prakash verma","2025-11-15 08:08:41",0.76555,2,ramanprakashverma526
12916,14743243,"Tiju Abraham","2025-11-15 08:08:46",0.76555,1,tijuabraham
12917,14743419,karitouroku000000000,"2025-11-15 08:25:33",0.76555,1,karitouroku000000000
12918,14743422,スギヤマシュウ,"2025-11-15 08:26:14",0.76555,1,sugishu
12919,14743420,"takumi #3","2025-11-15 08:49:55",0.76555,1,takumi0805
12920,14743770,"Caowenjing #2","2025-11-15 08:59:35",0.76555,1,caowenjingh
12921,14744221,"Jiwoo Whang","2025-11-15 10:20:16",0.76555,5,jiwoowhang
12922,8548434,stanCode,"2025-11-15 13:11:36",0.76555,5,stancode
12923,14745972,"Antonija Jurić","2025-11-15 12:00:15",0.76555,1,antonijajuric
12924,14746522,shammi01,"2025-11-15 12:47:12",0.76555,1,buda01
12925,14748971,"Suyash Kumar Shriwatri","2025-11-15 15:53:12",0.76555,1,suyashkumarshriwatri
12926,10606560,Omohi_cat,"2025-11-15 16:34:58",0.76555,1,omohicat
12927,14738609,"Aysha Siddika","2025-11-15 16:36:16",0.76555,1,asiddika11
12928,14749943,Faezahmd,"2025-11-15 17:16:16",0.76555,1,faezahmd
12929,14750445,Teja01,"2025-11-15 18:07:13",0.76555,1,bujji01
12930,14751214,"Haythem Idi","2025-11-15 19:54:51",0.76555,1,haythemidi
12931,14751868,"Johan Ivan Vega","2025-11-15 22:35:44",0.76555,1,johanivanvega
12932,14752944,ぐなーわー,"2025-11-16 04:22:55",0.76555,4,mirakarrato
12933,14753595,"Tanish Garg #2","2025-11-16 05:02:34",0.76555,1,tanishgarg314
12934,14295447,"himawari #2","2025-11-16 05:11:37",0.76555,1,daichihirata
12935,14753833,Abir_Ashab,"2025-11-16 05:25:28",0.76555,1,abirashab
12936,14754774,im.Hasib01,"2025-11-16 07:05:04",0.76555,1,imhasib01
12937,14755211,林甲甲甲,"2025-11-16 07:48:14",0.76555,1,youhahhhyou
12938,14755061,"chaoyue tian","2025-11-16 07:55:35",0.76555,5,chaoyuetian
12939,14756780,Bilal@314,"2025-11-16 10:59:33",0.76555,1,bilal314
12940,14755936,藤田　朔太朗,"2025-11-16 14:41:43",0.76555,3,uravitysakusaku
12941,12248737,AimanShaari,"2025-11-16 11:52:26",0.76555,3,aimanshaari
12942,14750798,Kashmaladar123,"2025-11-16 12:09:13",0.76555,1,kashmaladar123
12943,14757444,ColeByo,"2025-11-16 12:21:16",0.76555,1,colebyo
12944,14757678,Tutku,"2025-11-16 15:00:16",0.76555,4,dandrandandran2093
12945,14758385,numa_kaggle,"2025-11-16 14:03:43",0.76555,1,numakaggle
12946,14758430,"Deepankar jindal","2025-11-16 14:09:57",0.76555,1,deepankarjindal
12947,14758490,2407010224高维杰,"2025-11-16 14:27:11",0.76555,3,weinan917
12948,14758743,"OOF gamer","2025-11-22 07:14:28",0.76555,2,oofgamer
12949,14758752,"Gnaix Anna","2025-11-16 15:04:11",0.76555,3,gnaixanna
12950,14759179,"Alan Igilikov","2025-11-16 15:30:19",0.76555,1,alanigilikov
12951,14759537,"[Deleted] a7d9ff18-d168-4ad8-a8d5-2340b7b54c30","2025-11-16 16:09:14",0.76555,1,del=d5ced9998beb6e87
12952,14759597,"Mitali Saini","2025-11-16 17:21:03",0.76555,3,mitalisaini
12953,14759881,kaggle.com/ptyyy,"2025-11-16 16:49:35",0.76555,1,kagglecomptyyy
12954,14760093,"Illia Bahlai","2025-11-16 17:30:09",0.76555,5,illiabahlai
12955,14760304,"David Hernandez #2","2025-11-23 13:29:55",0.76555,2,davidhrnndz
12956,14761342,"Joyun Lai","2025-11-16 23:16:21",0.76555,6,joyunlai
12957,14761611,"Savannah Vance 5997","2025-11-16 22:56:48",0.76555,2,savannahvance5997
12958,13397728,AlexSolution,"2025-11-16 23:57:54",0.76555,5,alexsolution
12959,14761873,"Jibu Jibu","2025-11-17 00:26:52",0.76555,1,jibujibu
12960,14762054,"Cristopher Martinez Sánchez","2025-11-17 01:46:12",0.76555,4,cristopherms
12961,14762406,sujinyunn,"2025-11-17 02:34:49",0.76555,2,sujinyunn
12962,14762436,"GIBEOM GU","2025-11-17 02:31:44",0.76555,1,gibeomgu
12963,14762456,"Seong Hyeon Gong","2025-11-17 02:35:42",0.76555,1,seonghyeongong
12964,14762402,"Jisu Jeong1","2025-11-17 03:57:26",0.76555,5,jisujeong1
12965,14762404,"Yang Hyun Wook","2025-11-17 04:02:41",0.76555,7,yanghyunwook
12966,14763052,"Keyzjona Turner","2025-11-17 04:07:48",0.76555,1,keyzjonaturner
12967,13852061,Masa4649,"2025-11-17 08:26:26",0.76555,1,masa4649
12968,14765441,"Shaga Sathwik","2025-11-17 09:36:41",0.76555,1,shagasathwik
12969,7125953,"Sungyoung Kim","2025-11-17 10:43:04",0.76555,1,loverectangle
12970,14765961,HOONJUCHOI,"2025-11-17 10:43:13",0.76555,1,hoonjuchoi
12971,14766193,蒜香秋刀鱼,"2025-11-17 11:18:11",0.76555,1,saury03
12972,14766938,"Nilkanth There","2025-11-17 12:55:52",0.76555,1,nilkanththere
12973,14766968,"Abhyudai chauhan","2025-11-17 13:02:48",0.76555,2,abhyudaichauhan
12974,14768195,"Ruslan #7","2025-11-17 15:13:58",0.76555,1,rrrusllann
12975,14768848,"Dancenko Artem","2025-11-17 16:32:16",0.76555,1,dancenkoartem
12976,14769500,Hussain9366,"2025-11-17 18:09:10",0.76555,1,hussain9366
12977,14769652,"Amay chinchmalatpure","2025-11-17 18:34:41",0.76555,1,amaychinchmalatpure
12978,14770412,"[Deleted] 099765e8-7b35-4646-b654-f10601e75615","2025-11-17 20:55:38",0.76555,1,del=590a2b4eadae3fb7
12979,14694962,"Anthony Jenifer","2025-11-17 21:04:21",0.76555,1,anthonyjenifer
12980,14771570,coutinho777,"2025-11-18 01:34:18",0.76555,1,coutinho777
12981,14772170,"Tharina Messeroux","2025-11-18 02:39:57",0.76555,1,tharinamesseroux
12982,14772196,"Lim Li Qian","2025-11-18 02:42:42",0.76555,1,limliqian
12983,14772129,DivyaShivaniB,"2025-11-18 02:45:44",0.76555,1,divyashivanib
12984,14772292,"Connie Chen #3","2025-11-18 02:53:06",0.76555,1,canoec
12985,14776391,"Shuntaro Ichikawa","2025-11-23 12:09:32",0.76555,10,shuntaroichikawa
12986,14777217,NEUSWC5735,"2025-11-23 04:44:36",0.76555,20,"eg20246153,nabona,song5962,yms20245921"
12987,14778323,"Төгөлдөр Ганзориг","2025-11-18 10:03:08",0.76555,1,bertharex
12988,14781169,"Albert Y. Kim #2","2025-11-24 21:51:17",0.76555,2,akim04smith
12989,14781416,"Nir Hasson","2025-11-18 15:20:37",0.76555,2,nirhasson
12990,14672932,Ali4267,"2025-11-18 15:28:30",0.76555,2,ali4267
12991,14560526,"Hussein Choueib","2025-11-18 20:04:07",0.76555,2,husseinchoueib
12992,14783552,"Denard White","2025-11-20 23:11:41",0.76555,3,denardwhite
12993,14782968,"Francois Gourgue","2025-11-18 21:34:19",0.76555,5,francoisgourgue
12994,14771367,"Maria Eduarda Bergamin Jorge","2025-11-18 23:09:46",0.76555,5,mariabergamin18
12995,13465775,"Zeynep T","2025-11-18 23:19:23",0.76555,3,zeynep97
12996,14786182,chodaeunnnnnn,"2025-11-19 00:41:55",0.76555,1,chodaeunnnnnn
12997,14786629,"Jong Rok Kim","2025-11-19 02:40:48",0.76555,1,kjrstory
12998,14786722,CHOIPY,"2025-11-19 02:54:36",0.76555,1,choipy
12999,14786751,JuIngyeong,"2025-11-19 02:58:50",0.76555,1,juingyeong
13000,14786870,"Gabe Righter","2025-11-19 18:37:10",0.76555,9,gaberighter
13001,14787388,"Ziya Ahmed","2025-11-19 04:58:59",0.76555,1,ziyaahmed
13002,14787837,"Avdhesh Ghansela","2025-11-19 06:13:07",0.76555,1,avdheshghansela
13003,14788061,"Bryan S Antony","2025-11-19 06:41:09",0.76555,1,bryansantony
13004,14788183,"Gana s","2025-11-19 06:56:25",0.76555,2,gana20231com0071
13005,14788291,dddssaaaa,"2025-11-19 07:05:54",0.76555,1,dddssaaaa
13006,14788521,今天也很困呀,"2025-11-19 07:35:36",0.76555,1,puxinyueyuanmingjin
13007,14789408,Shreyadilip,"2025-11-19 09:41:40",0.76555,1,shreyadilip
13008,14790411,renka1,"2025-11-19 12:41:07",0.76555,7,renka1
13009,14790903,AaaYjj,"2025-11-19 14:12:14",0.76555,8,aaayjj
13010,14791431,"bhavitha bhavitha","2025-11-20 13:37:43",0.76555,2,bhavithabhavitha
13011,14791941,"Naty Ester Podhorská","2025-11-19 16:07:34",0.76555,1,natyesterpodhorsk
13012,14791974,"CINTHIA M GOMEZ P","2025-11-20 18:34:29",0.76555,8,cinthiamgomezp
13013,14792161,"He Qingcheng","2025-11-19 16:41:24",0.76555,1,pigexpert
13014,14792895,"՞. .՞","2025-11-19 19:04:48",0.76555,7,playerthree
13015,14793402,"Semyon Serov","2025-11-19 20:36:38",0.76555,1,semyonserov
13016,14793420,"Bharat Bushan","2025-11-19 20:42:22",0.76555,1,bharatbushan03
13017,14794155,"Sk Mohammed anas","2025-11-25 02:08:30",0.76555,10,skmohammedanas
13018,12307265,"Dobromir Angelov","2025-11-20 00:56:58",0.76555,1,dobromirangelov
13019,14627471,棟方祐丞,"2025-11-27 05:20:30",0.76555,10,ymoon56
13020,14794754,"Thomas #35","2025-11-20 03:36:51",0.76555,1,thomaslovesljt
13021,14794951,Dharmit,"2025-11-20 04:19:20",0.76555,1,dharmit63
13022,14795253,ceiba,"2025-11-20 05:27:18",0.76555,1,ceibaa
13023,14795472,"tate yun","2025-11-20 06:07:47",0.76555,1,tateyun
13024,14796008,"Burak Emre Caprak","2025-11-20 07:40:37",0.76555,1,burakemrecaprak
13025,14796529,Xin_3A_Tan,"2025-11-20 09:02:11",0.76555,1,xin3atan
13026,14796674,"dudu tang","2025-11-20 09:22:09",0.76555,1,dudutang
13027,14797045,Abrar934,"2025-11-20 10:15:16",0.76555,1,abrar934
13028,14797368,"Pradee #2","2025-11-20 11:17:49",0.76555,2,pradeepdharma
13029,14798015,"Rahulkumar Prajapati","2025-11-20 12:52:04",0.76555,1,rahulpprajapati
13030,14798356,FGR3,"2025-11-20 13:41:34",0.76555,1,ffgr32
13031,14799208,"Abhishek Billada ","2025-11-20 15:33:44",0.76555,1,abhishekbillada
13032,14800237,Kirill_KIselev.Y,"2025-11-20 17:54:41",0.76555,1,kirillkiselevy
13033,14800451,"SBAA MOHAMED RAOUF","2025-11-20 18:36:28",0.76555,1,sbaamohamedraouf
13034,14800498,orina_rassokhina,"2025-11-20 19:45:54",0.76555,1,orinarassokhina
13035,14800829,Sofia29896,"2025-11-20 19:53:18",0.76555,1,sofia29896
13036,14799770,Sid120804,"2025-11-20 21:53:30",0.76555,1,sid120804
13037,14793768,"Elias Huffine","2025-11-21 02:20:10",0.76555,10,eliashuffine
13038,14804617,"Haru #4","2025-11-21 04:48:39",0.76555,1,yoshiharuokada
13039,14805211,"Harjot Kaur #2","2025-11-21 05:59:07",0.76555,1,harjot12345
13040,14802827,Honghyemin,"2025-11-21 07:40:13",0.76555,6,honghyemin
13041,14806258,ChaeminBae,"2025-11-21 09:19:42",0.76555,3,chaeminbae
13042,12913781,ChungSungMin,"2025-11-21 10:50:52",0.76555,1,chungsungmin
13043,14807373,poisenpoi,"2025-11-21 12:14:48",0.76555,5,poisenpoi
13044,14807942,"Harsh Sawant","2025-11-21 12:24:50",0.76555,1,harshsawant22012001
13045,9375156,ukihappiness,"2025-11-21 12:27:49",0.76555,3,ukihappiness
13046,14808630,"Dhairya Katiyar ","2025-11-24 16:51:39",0.76555,3,dhairyakatiyar1234
13047,14800462,"Alan Kroh","2025-11-21 16:45:27",0.76555,2,alankroh
13048,11925004,TheGloriaChen,"2025-11-22 14:58:21",0.76555,6,thegloriachen
13049,14809898,GustavoOliv,"2025-11-21 22:58:19",0.76555,7,gustavooliv
13050,14811664,5eater5,"2025-11-22 02:43:44",0.76555,1,eater55
13051,3760334,schae93,"2025-11-22 03:05:31",0.76555,1,schae93
13052,14811797,Lortega,"2025-11-26 03:19:22",0.76555,7,lortega
13053,14812195,jatt,"2025-11-22 06:51:08",0.76555,10,jattkr
13054,14812812,"Justin Martin","2025-11-22 07:50:10",0.76555,1,justin53081
13055,13147947,"yz lv","2025-11-22 13:49:53",0.76555,2,yzlv009
13056,14814296,fazaemp,"2025-11-22 12:14:18",0.76555,3,fazaemp
13057,14814976,cheerupu,"2025-11-22 14:17:53",0.76555,2,cheerupu
13058,2323064,ReenaAgrawal,"2025-11-22 14:13:58",0.76555,4,reena22
13059,14816129,akachan,"2025-11-22 18:29:01",0.76555,8,akachannnnn
13060,14816930,sugarcrash,"2025-11-22 22:15:01",0.76555,1,sugarcrash
13061,14694448,"Sebastian Villegas Velasquez","2025-11-23 02:17:43",0.76555,5,sebastianvillegasv
13062,14817464,Tapas,"2025-11-23 04:09:32",0.76555,7,tapasb
13063,14817671,toriander,"2025-11-23 04:07:30",0.76555,1,toriander
13064,14818391,"Sakshi Yadav","2025-11-23 07:08:36",0.76555,2,sakshiyadav0604
13065,14780997,"Loring Ni","2025-11-23 10:14:25",0.76555,3,schifinoni
13066,14820860,"Mohammed Rasheed10","2025-11-23 14:42:24",0.76555,2,mohammedrasheed10
13067,5386116,Ajqut,"2025-11-23 15:39:12",0.76555,1,ajqut1
13068,14822266,"Ульяна Иванищева","2025-11-23 18:20:01",0.76555,1,uliamays
13069,14823223,LnhPhmm,"2025-11-23 22:58:08",0.76555,1,lnhphmm
13070,14823599,"Allegra Godfrey","2025-11-24 01:37:18",0.76555,1,allegragodfrey2
13071,14823652,"Soni #2","2025-11-24 02:13:37",0.76555,1,sonisoni25
13072,13246577,投資したろ,"2025-11-24 02:27:51",0.76555,2,baiyo123hogefuuf
13073,14824008,"Justin Labios","2025-11-24 04:15:40",0.76555,10,justinlabios
13074,14825501,juheelee,"2025-11-24 07:01:11",0.76555,1,piepeeler
13075,14826370,"Suma kasula","2025-11-24 09:05:33",0.76555,1,sumakasula
13076,14826759,"Ömer Cem TANRIKULU","2025-11-24 10:02:21",0.76555,1,omercemtanrikulu
13077,12546506,"Suhaila Aboubakr","2025-11-24 12:38:33",0.76555,4,suhailaaboubakr
13078,5887995,"Alonso Quijano","2025-11-24 13:13:39",0.76555,1,angelpineda
13079,14828925,"Helen Langrehr","2025-11-24 16:41:02",0.76555,10,helenlangrehr
13080,14829275,"[Deleted] dbe0e965-3d64-44af-8451-67b345493bae","2025-11-24 17:14:53",0.76555,1,del=47625350dc0899bd
13081,14829540,"Samad Pour","2025-11-24 17:46:45",0.76555,1,samadpour
13082,14829620,guohaorui,"2025-11-24 18:03:05",0.76555,1,guohaorui
13083,14830004,QuantWannabeJercat,"2025-11-24 19:18:40",0.76555,1,quantwannabejercat
13084,12714702,hoshi-shinichi,"2025-11-24 22:12:04",0.76555,1,hoshishinichi
13085,14831285,"MIKYONG J","2025-11-25 02:16:37",0.76555,1,mikyongj
13086,14831410,y213ui,"2025-11-25 03:10:08",0.76555,4,y213ui
13087,14831374,福井柊二,"2025-11-25 03:19:26",0.76555,2,syuuuuji
13088,14831691,"Francesluv Bitoin","2025-11-25 03:43:29",0.76555,1,francesluvbitoin
13089,14831759,"junko handa","2025-11-25 03:57:25",0.76555,1,junkohanda
13090,14832214,"Aruta Yonezawa","2025-11-25 05:42:53",0.76555,1,arutayonezawa
13091,14832396,"Jon Placido Africa","2025-11-25 06:29:31",0.76555,4,jonplacidoafrica
13092,14832764,"Zaid Mushtaq","2025-11-25 07:25:12",0.76555,1,zaidmushtaq
13093,14833118,"Haoyu Xiong","2025-11-25 08:21:41",0.76555,1,haoyuxiong805
13094,14834061,"Dilara Balci","2025-11-25 11:21:42",0.76555,1,dilarabalci
13095,14834438,TomomiK,"2025-11-25 12:22:52",0.76555,1,tomomika
13096,14834459,N97141491,"2025-11-27 17:15:19",0.76555,9,n97141491
13097,14834675,ThrowAi2bin,"2025-11-25 13:02:23",0.76555,1,throwai2bin
13098,10969509,"Ammu #2","2025-11-25 13:43:53",0.76555,1,ramyasrikuchana
13099,10970646,"Abhitha Narisetty","2025-11-25 14:20:37",0.76555,1,achana16
13100,14317885,(SouthPole64),"2025-11-25 14:28:27",0.76555,2,southpole64
13101,11632504,"Macharla Nagamani","2025-11-25 15:19:36",0.76555,1,macharlanagamani
13102,12939050,"Sandeep Sanju225","2025-11-25 16:51:28",0.76555,1,sandeepsanju225
13103,14576502,anchenDaun,"2025-11-25 17:25:05",0.76555,5,anchendaun
13104,14836517,chuscigales,"2025-11-25 17:45:10",0.76555,1,chuscigales
13105,14836955,"Haleema Azhar Roohi","2025-11-25 18:44:30",0.76555,1,haleemaazharroohi
13106,556899,JingWangData,"2025-11-25 19:30:05",0.76555,3,wangjing0124
13107,14837758,"Renato Fuzaro Miotto","2025-11-25 21:32:27",0.76555,1,renatofuzaromiotto
13108,14838017,"Christopher Pengal","2025-11-25 23:13:30",0.76555,3,christopherpengal
13109,14838565,kcg010,"2025-11-26 01:32:35",0.76555,1,kcg010
13110,14838962,"Ying Zhu","2025-11-26 03:08:04",0.76555,3,zhuying0714
13111,14841404,"Nahijul Islam Niloy","2025-11-26 09:09:41",0.76555,1,nahijulislamniloy
13112,14841461,"Nitish Jha #2","2025-11-26 09:25:24",0.76555,3,jhanitish333
13113,14789081,sample13424,"2025-11-26 09:30:21",0.76555,6,sample13424
13114,14842433,"Rui Li #2","2025-11-26 12:32:29",0.76555,2,ruileo
13115,14842804,NikitaMulukov,"2025-11-26 13:15:37",0.76555,1,nikitamulukov
13116,14843085,"Pavan Kumar ","2025-11-26 13:53:13",0.76555,1,kumarpavanbandi
13117,14843090,"Abhinav #21","2025-11-26 15:26:11",0.76555,2,flowdude
13118,14843162,"Sai Sujith Doguparthi","2025-11-26 14:05:04",0.76555,2,saisujithdoguparthi
13119,14843182,"Arseny Chugunov","2025-11-26 14:06:38",0.76555,1,arseniychugunov
13120,14843776,"Renz Nerison Uy","2025-11-26 16:01:38",0.76555,10,renznerisonuy
13121,14843793,"pavitra meti","2025-11-26 15:33:56",0.76555,1,metiiii
13122,14843867,"Дмитрий Зайцев","2025-11-26 15:47:39",0.76555,1,vortexml
13123,14843869,"Ann Treep","2025-11-26 15:47:51",0.76555,1,anntreep
13124,14843870,yeva1234567890,"2025-11-26 15:47:54",0.76555,1,yeva1234567890
13125,14843874,"андрей семенов","2025-11-26 15:48:46",0.76555,1,andreyyyxsdf
13126,14843881,"Aymen Skiken","2025-11-26 15:50:23",0.76555,1,aymenskiken
13127,14843887,"Alex Minyaev","2025-11-26 15:51:26",0.76555,1,alexminyaev
13128,14843932,"Ganesh HD","2025-11-26 15:58:37",0.76555,1,gani1811
13129,14843839,ZenithX,"2025-11-26 18:01:35",0.76555,4,zenithx
13130,14844872,Chamatneth,"2025-11-26 19:08:21",0.76555,2,chamatneth
13131,14845286,"FIGHT CLUB","2025-11-26 21:12:11",0.76555,1,fightphyton1
13132,14431865,"yasmine boughou","2025-11-26 22:59:11",0.76555,1,yazyazz
13133,14846352,Eieudhj,"2025-11-27 03:26:58",0.76555,1,eieudhj
13134,14846425,"Yasser Elsherbini","2025-11-27 04:13:05",0.76555,6,yasser0000
13135,14846528,"Yasser Elsherbini #2","2025-11-27 04:30:42",0.76555,5,yasserelsherbini
13136,14847274,"Robby Arifandri","2025-11-27 07:14:31",0.76555,1,robbyarifandri
13137,14847436,eunjiuuu,"2025-11-27 07:31:03",0.76555,1,eunjiuuu
13138,14848375,"Maria Inês","2025-11-27 10:13:03",0.76555,1,mariainss
13139,14848491,"Arya Khorsand","2025-11-27 10:28:26",0.76555,1,aryakhorsand
13140,14848996,"Norman Gopico","2025-11-27 11:51:29",0.76555,1,kei4285
13141,14834526,kakate,"2025-11-27 11:55:05",0.76555,2,kakate
13142,14849025,"Pablo Savina","2025-11-27 11:56:55",0.76555,1,pablosavina
13143,10422849,LAZY_orz,"2025-11-27 12:17:14",0.76555,2,lazyorz
13144,14849510,"Humairah Sidat","2025-11-27 13:35:33",0.76555,2,humairah2
